"","Patientx"
"cg00082540",0.0240169371077362
"cg00082656",0.39218929804879
"cg00082664",0.313620229946115
"cg00082713",0.90969438162612
"cg00082729",0.0290978774872077
"cg00082770",0.447280565172889
"cg00082787",0.416134075457121
"cg00082833",0.907292233264709
"cg00082874",0
"cg00082897",0.253817431364298
"cg00082912",0.105765704650348
"cg00082939",0.861428452367587
"cg00082954",0.176555049585784
"cg00082981",0.300109679224253
"cg00083018",0.211364093127943
"cg00083042",0.532042977873098
"cg00083046",0.177453559491318
"cg00083059",0.750839320261219
"cg00083072",0.302141271120871
"cg00083139",0.0264367120908564
"cg00083188",0.189384554696528
"cg00083193",0
"cg00083194",0.17340801761308
"cg00083206",0.0988944327477843
"cg00083223",0.0324430039660286
"cg00083262",0.605709829903474
"cg00083265",0.770540096963314
"cg00083359",0
"cg00083399",0.404584862330213
"cg00083401",0.964375788768534
"cg00083535",0.643232389936726
"cg00083596",0.691450414328581
"cg00083616",0.890097295529829
"cg00083652",0.940247181234617
"cg00083659",0.0275085639549156
"cg00083685",0.381339710188182
"cg00083765",0.717191201254102
"cg00083790",0.130638481658785
"cg00083801",0.794879778016097
"cg00083833",0.451819892107888
"cg00083937",0.520529485984805
"cg00083959",0.159868340919588
"cg00083993",0.28786328903226
"cg00084019",0.206513868053196
"cg00084094",0.409418119553863
"cg00084131",0.794915089420362
"cg00084184",0.271638283911792
"cg00084202",0.87875428898521
"cg00084271",0.28958458327958
"cg00084338",0.459997381851182
"cg00084347",0.128655066269352
"cg00084398",0.365390542581533
"cg00084432",0.105198941439579
"cg00084435",0.524645051374551
"cg00084577",0.39948998347329
"cg00084604",1
"cg00084643",0.927769232323063
"cg00084687",0.617181214206654
"cg00084720",0.361408480435252
"cg00084770",0.56146820599608
"cg00084798",0.552560662623922
"cg00084958",0.209969183344982
"cg00085013",0.395946024820945
"cg00085029",0.154850316231519
"cg00085061",0.640574953909599
"cg00085122",0.574126949120751
"cg00085123",0.220511758997119
"cg00085199",0.784213350867586
"cg00085256",0.926950929281612
"cg00085281",0.12555615529709
"cg00085370",0.358640752496622
"cg00085403",0.447718978306434
"cg00085416",0.0641692304809559
"cg00085430",0.545327031133312
"cg00085434",0.348173164237972
"cg00085438",0.983418775637127
"cg00085448",0.815613507110071
"cg00085486",0.582425960426407
"cg00085493",0.836783752907774
"cg00085619",0.89535982732607
"cg00085732",0.256557320939508
"cg00085747",0.742353695698283
"cg00085790",0.807352560681782
"cg00085830",0.980700161762268
"cg00085889",0.125717301694114
"cg00086113",0.610637727067239
"cg00086171",0.573796407645494
"cg00086243",0.687590417780474
"cg00086266",0.633006454119652
"cg00086283",0.305157493366987
"cg00086297",0.906665915520144
"cg00086334",0.0537873911600271
"cg00086346",0.907953713015924
"cg00086426",0.659407411652568
"cg00086429",0.00697883623566301
"cg00086488",0.442495967024172
"cg00086493",0.623712139234238
"cg00086577",0.553035896029924
"cg00086670",0.653068996975758
"cg00086710",0.198729026591843
"cg00086730",0.558052724335403
"cg00086809",1
"cg00086871",0.822681635096736
"cg00087005",0.703973375301253
"cg00087023",0.996603629227568
"cg00087067",0.576498745210126
"cg00087073",0.45185183248771
"cg00087098",0.406598314138727
"cg00087153",1
"cg00087182",0.878604906743412
"cg00087195",0.125671892491113
"cg00087244",0.848431271559132
"cg00087273",0.889562670100765
"cg00087274",0.885774101863012
"cg00087298",0.807924381302544
"cg00087301",0.22620379889507
"cg00087316",0.135349685743839
"cg00087368",0.775083938841344
"cg00087417",0.3085269415533
"cg00087420",0.822984911606016
"cg00087425",0.0128726485089743
"cg00087482",0.692201228453885
"cg00087511",0.402966415763342
"cg00087546",0.183646156438327
"cg00087568",0.160904295719044
"cg00087601",0.121467444064404
"cg00087645",0.200971249298495
"cg00087728",0.698970264431209
"cg00087735",0.149827995771452
"cg00087746",0.342760793551998
"cg00087792",0.197153551300877
"cg00087799",0.399846362395576
"cg00087884",0.117679093964096
"cg00087898",0.426716083996755
"cg00087906",0
"cg00087963",0.608081566665223
"cg00087971",0
"cg00088007",0.81014288045255
"cg00088026",0.0119148483421573
"cg00088033",0.727043586228861
"cg00088042",0.420837468293407
"cg00088079",0.628961358137363
"cg00088080",0.149163342782686
"cg00088130",0.786180734336316
"cg00088148",0.647627425550027
"cg00088183",0.235399730039095
"cg00088227",0.083584486630167
"cg00088251",0.743308327345806
"cg00088299",0.978013079560901
"cg00088410",0.676263674513527
"cg00088428",0.525749274559147
"cg00088464",0.577586058838995
"cg00088504",0.38991784397947
"cg00088507",0.925412786999421
"cg00088688",0.517372390547693
"cg00088691",0.657712134328818
"cg00088797",0.267266500653405
"cg00088844",0.579286547431394
"cg00088880",0.602725274663957
"cg00088885",0.868033722069941
"cg00088916",0.242403525237225
"cg00088972",0.17708736163649
"cg00088989",0.510296879954898
"cg00089071",0.706411479314778
"cg00089091",0.774487347819233
"cg00089100",0.558290320973639
"cg00089101",0.3067216878214
"cg00089154",0.900547840220539
"cg00089162",0.14726165655447
"cg00089214",0.938608497260286
"cg00089224",0.624850036973883
"cg00089314",0.182795842675123
"cg00089353",0.297887325183635
"cg00089372",0.763137648570819
"cg00089384",0.537776813323009
"cg00089430",0.53831448023835
"cg00089444",0.624748174833675
"cg00089451",0.709642765931762
"cg00089453",0.89134580926154
"cg00089464",0.295225900430402
"cg00089486",0.543339599273046
"cg00089512",0.568610239747056
"cg00089528",0.394778190971405
"cg00089550",0.888695907684347
"cg00089695",0.810244686461938
"cg00089719",0.00860291494634603
"cg00089798",1
"cg00089814",0.814127647077099
"cg00089821",0.842473197497631
"cg00089823",0.275976865517294
"cg00089864",0.337947298091487
"cg00089915",0.290535715798666
"cg00089945",0.941568979287427
"cg00089966",0.297194824725868
"cg00090091",0.785883549109867
"cg00090103",0.952073682050421
"cg00090135",0.385993565731516
"cg00090147",0.783952004332817
"cg00090197",0
"cg00090261",0.321955318182953
"cg00090265",0.684285576614087
"cg00090282",0.763094017110796
"cg00090309",0.854383629988818
"cg00090338",0
"cg00090431",0.925661698599094
"cg00090452",0.523403713519709
"cg00090521",0.289502051105475
"cg00090609",0.212104766644129
"cg00090612",0.794252839038954
"cg00090619",0.227427908285871
"cg00090648",0.439126187751901
"cg00090674",0.98717074699545
"cg00090731",0.176118197389893
"cg00090737",0.169694620806926
"cg00090764",0.286341757970691
"cg00090767",0
"cg00090782",0.37306578521985
"cg00090787",0.445006955660584
"cg00090800",0.163981158945692
"cg00090813",0.767647997297447
"cg00090865",0.776580830845667
"cg00090936",0.976333660086649
"cg00091004",0.519494857539098
"cg00091044",0.926944032322923
"cg00091060",0.856728603302548
"cg00091063",0.0974165142432242
"cg00091064",0.239371078726089
"cg00091146",0.530059372611128
"cg00091162",0.635968172987252
"cg00091178",0.257058298087927
"cg00091285",0.284851056684968
"cg00091302",0.598393158925875
"cg00091349",0.269919249688988
"cg00091483",0.351021409974761
"cg00091552",0.362119524729798
"cg00091569",0.226668870915282
"cg00091589",0.530827492851698
"cg00091596",0.483474706983942
"cg00091633",0.755299791450578
"cg00091693",0.638511300871085
"cg00091742",0.417413494646243
"cg00091760",0.0646848984085218
"cg00091781",0.67724099827148
"cg00091794",0.446031888513161
"cg00091827",0.702194148099333
"cg00091953",0.0891761172946916
"cg00091960",0.765830537174518
"cg00091964",0.612738309046717
"cg00092235",0.903873912594662
"cg00092273",0.0915045077737238
"cg00092287",0.491766852367149
"cg00092309",0.0358096528226557
"cg00092383",0.830628344408234
"cg00092389",0.442414470621677
"cg00092400",0.151206627834595
"cg00092443",0.770883502059586
"cg00092518",0.712749072352488
"cg00092551",0.165261061392796
"cg00092565",0.780682537568893
"cg00092611",0.854461572672671
"cg00092644",0.380910796864485
"cg00092682",0.137184619343883
"cg00092711",0.0570800486871323
"cg00092821",0.460560474382523
"cg00092967",0.714109403884563
"cg00092992",0.96697373801877
"cg00093058",0.357914246659417
"cg00093080",0.363457435523079
"cg00093087",0.723298720858932
"cg00093095",1
"cg00093099",0.488328957651296
"cg00093149",0.166226323143086
"cg00093177",0.277005157208446
"cg00093220",0.458058216183523
"cg00093354",0.602121979906281
"cg00093433",0.85060597676542
"cg00093436",0.270211559281748
"cg00093478",0.20073523250186
"cg00093522",0.686003304545187
"cg00093542",0.396339735415201
"cg00093544",0.835566547437755
"cg00093643",0.353542374298733
"cg00093686",0.337726974352293
"cg00093688",0.0111045249847673
"cg00093695",0.318663713202031
"cg00093794",0.470367377482579
"cg00093815",0.261748699107323
"cg00093829",0.804302220679331
"cg00093851",0.471455801306557
"cg00093890",0.78696978528009
"cg00093900",0.601664740476244
"cg00093956",0.197617606056868
"cg00093971",0.683550090410514
"cg00094006",0.885255542066198
"cg00094036",0.337663413355885
"cg00094044",0.313313215350953
"cg00094063",0.15351643127928
"cg00094095",0.767474966054354
"cg00094155",0.196920989378425
"cg00094158",0.14508937878621
"cg00094244",0.530133853735331
"cg00094255",0.906956587102801
"cg00094256",0.6858430456499
"cg00094269",0.680640225849507
"cg00094303",0.111972376892483
"cg00094319",0.54789433399072
"cg00094333",0.0648253272916772
"cg00094359",0.965114165651383
"cg00094412",0.332986249053419
"cg00094487",0.0642364392016707
"cg00094518",0.280591373275507
"cg00094585",0.0220049049357865
"cg00094595",0.381971425233112
"cg00094734",0.736157277057914
"cg00094735",0.313904892509013
"cg00094739",0.700757063575152
"cg00094744",0.0868838277818421
"cg00094751",0.273000346612687
"cg00094817",0.849378151129898
"cg00094851",0.37432747965609
"cg00094858",0.0832981817305104
"cg00094898",0.33885385279781
"cg00094901",0.0817097675717332
"cg00094913",0.42812927250855
"cg00094943",0.557436927170909
"cg00094944",0.661158664578567
"cg00095018",0.337329840152574
"cg00095027",1
"cg00095099",0.525721016159999
"cg00095105",0.263872878683251
"cg00095165",0.387246212221958
"cg00095214",0.253283108511746
"cg00095259",0.332700495248013
"cg00095276",0.808866183100087
"cg00095326",0.685252771709514
"cg00095333",0.982736796834949
"cg00095396",0.76048882624161
"cg00095431",0.841124393097789
"cg00095463",0.532547446436074
"cg00095493",0.901573916014577
"cg00095523",0.418677818252346
"cg00095526",0.160763928249399
"cg00095594",0.660612026873464
"cg00095608",0.932086482601959
"cg00095629",0.885593419893487
"cg00095674",0.729479920823382
"cg00095677",0.646344538632585
"cg00095678",0.523366527297252
"cg00095688",0.645617770073905
"cg00095728",0.925334745876235
"cg00095772",0.704025149730648
"cg00095846",0.36697849403423
"cg00095859",0.955846022581433
"cg00095870",0.341121663250249
"cg00095918",0.754200060828233
"cg00095930",0.267906871380289
"cg00095936",0.980602092907157
"cg00095976",0.12444702737917
"cg00096039",0.489178866561393
"cg00096065",0.137813454237535
"cg00096104",0.114801819256298
"cg00096106",0.964976932110869
"cg00096307",0.872842412562882
"cg00096328",0.697544924368297
"cg00096418",0.0756735995560051
"cg00096419",0.788073339987035
"cg00096440",0.566862016307848
"cg00096447",0.77722610379959
"cg00096536",0.445002730355639
"cg00096603",0.227172874326828
"cg00096742",0.462449623006058
"cg00096747",0.145312801493435
"cg00096806",0.300103948686469
"cg00096810",0.819265347417351
"cg00096845",0.756038763305767
"cg00096922",0.260312621030871
"cg00096956",0.26311772431764
"cg00096979",0.27405129005518
"cg00097020",0.310806754458575
"cg00097038",0.573433546406276
"cg00097081",0.317707874548506
"cg00097088",0.126582560081724
"cg00097144",0.13820160541645
"cg00097146",0.989308088814939
"cg00097177",0.700766062733186
"cg00097225",0.504702973642073
"cg00097228",0.447751835655651
"cg00097282",0.568655002050545
"cg00097357",0.571742535137137
"cg00097384",0.682532862241944
"cg00097415",1
"cg00097432",0.24101469024498
"cg00097450",1
"cg00097452",0.907544316413908
"cg00097518",0.0143325323001093
"cg00097536",0.137876676102779
"cg00097539",0.195171278874124
"cg00097550",0.150629720578457
"cg00097573",0.204586768107861
"cg00097599",0.278788786984313
"cg00097619",0.778338656361853
"cg00097626",0.3792083453787
"cg00097639",0.442124702371499
"cg00097645",0.115033230766061
"cg00097790",0.659438127206924
"cg00097794",0.567091820952234
"cg00097800",0.0414510961253183
"cg00097940",0.726636395844219
"cg00097968",0.625400654764541
"cg00098029",0.665048118104045
"cg00098063",0.359283843970483
"cg00098070",0.837101875394577
"cg00098112",0.636071654195405
"cg00098144",0.703577251224222
"cg00098162",0.505381108928653
"cg00098175",0.859268178624855
"cg00098182",0.756219026524542
"cg00098188",0.670324632360987
"cg00098239",0.963901344700671
"cg00098280",0.216398705274356
"cg00098286",0.833046574484636
"cg00098297",0.133620387978443
"cg00098304",0.286401000569944
"cg00098336",0.832201819917503
"cg00098451",0.801345125227502
"cg00098553",0.447353758486889
"cg00098673",0.846586595370366
"cg00098693",0.955299996872581
"cg00098718",0.194890439269444
"cg00098732",0.472002624575737
"cg00098750",0.369223110203157
"cg00098799",0.560650385855377
"cg00098814",0.816432957296941
"cg00098819",0.756960363679363
"cg00098951",0.636753000348525
"cg00098985",0.813609937232033
"cg00099017",0.664411463306172
"cg00099023",0.310373239147737
"cg00099091",0.202029868332804
"cg00099094",0.015060183943603
"cg00099129",0.868882593855163
"cg00099216",0.567398662710319
"cg00099240",0.899860905742767
"cg00099295",0.563508765376405
"cg00099306",0.295849596269056
"cg00099383",0.541766452772061
"cg00099393",1
"cg00099427",0.634043372640429
"cg00099441",0.621300695328079
"cg00099519",0.254044461798051
"cg00099602",0.846599404906343
"cg00099766",0.0910225085295483
"cg00099768",1
"cg00099835",0.06566958638126
"cg00099869",0.794149291638134
"cg00099976",0.937155378016725
"cg00099985",0.147970101338632
"cg00100012",0.70482353879668
"cg00100114",0.90256762768039
"cg00100121",0.512487899369708
"cg00100399",0.450772269498985
"cg00100420",0.373540807754943
"cg00100440",0.13059367682534
"cg00100538",0.511603990525884
"cg00100564",0.708758852036167
"cg00100680",0.160363840490105
"cg00100703",0.436388578241814
"cg00100762",0.718992029553828
"cg00100800",0.630865073997941
"cg00100804",0.640184247842906
"cg00100892",0.15133105319122
"cg00100948",0.641095240353944
"cg00101104",0.684630325916593
"cg00101115",0.392731324822931
"cg00101118",0.8823657324479
"cg00101154",0.519269913539319
"cg00101227",0.00903940052319593
"cg00101260",0.264135120940568
"cg00101287",0.108748787504377
"cg00101350",0.977903585897675
"cg00101436",0.950831593319869
"cg00101453",0.224283996910868
"cg00101457",0.912269225978569
"cg00101555",0.780973910669028
"cg00101602",0.602623896447492
"cg00101629",0.512671563743729
"cg00101693",0.520783916586879
"cg00101712",0.787014469407681
"cg00101713",1
"cg00101715",0.668923567157002
"cg00101728",0.301139842670869
"cg00101729",0.827825581176581
"cg00101895",0.0875403963641853
"cg00101932",0.325209669196992
"cg00101940",0.505364973723171
"cg00101986",0.585368666404839
"cg00102023",0.843021845652791
"cg00102093",0.119077547064651
"cg00102166",0.58912899979637
"cg00102183",0.831848176593687
"cg00102266",0.172771330285174
"cg00102439",0.0564705146651877
"cg00102512",0.416814070523029
"cg00102591",0.943912132587414
"cg00102615",0
"cg00102685",0.608123496484256
"cg00102714",0.382599232841972
"cg00102726",0.652950206985926
"cg00102731",0.491576464051987
"cg00102808",0.70437883244272
"cg00102920",0.630157491574426
"cg00102955",0.154777199770269
"cg00102996",0.832075425907913
"cg00103045",0.284322284658997
"cg00103132",0.310124624279493
"cg00103209",1
"cg00103299",0.612441877364752
"cg00103329",0.32446012999222
"cg00103398",0.696077125389524
"cg00103401",0.348536867772877
"cg00103448",0.451281207052504
"cg00103568",0.80710850621381
"cg00103685",0.34143624996852
"cg00103771",0.360814559184498
"cg00103778",0.457971953743158
"cg00103783",0.838834665190321
"cg00103785",0.931018119006173
"cg00103806",0.723292471249573
"cg00103855",0.153894272629671
"cg00103908",0.042089356668437
"cg00103961",0.632210479288433
"cg00103984",0.166241271519439
"cg00104072",0.0752173236807923
"cg00104098",0.822171165984298
"cg00104131",0.587165833701725
"cg00104167",0.723812992746898
"cg00104267",0.518888034010684
"cg00104348",0.476229643911605
"cg00104562",0.727968070680055
"cg00104570",0.22764147341744
"cg00104608",0.148872957036103
"cg00104707",0.684395845661305
"cg00104845",0.373960124294975
"cg00105025",0.395532850310907
"cg00105041",0.836729911916322
"cg00105102",0.886416229744992
"cg00105229",0.660019520279398
"cg00105253",0.551564003784208
"cg00105306",0.844373336274904
"cg00105368",0.287345443989094
"cg00105400",0.901188629266075
"cg00105403",0.189038898488596
"cg00105470",0.661846794593665
"cg00105475",0.413447948560895
"cg00105512",0.935677939248362
"cg00105606",0.864131798368212
"cg00105628",0.350498784317487
"cg00105640",0.912585393419169
"cg00105753",0.700635706428392
"cg00105852",0.424003236214524
"cg00106073",0.546447165167201
"cg00106074",0.979365451059777
"cg00106093",0.171113227224924
"cg00106164",0.5203928743847
"cg00106196",0.366541965976102
"cg00106211",0.44013231879053
"cg00106250",0
"cg00106254",0.592600443994049
"cg00106345",0.420311946020242
"cg00106420",0.712076140303734
"cg00106432",0.224746248716402
"cg00106446",0.863168552499229
"cg00106499",0.302302353382111
"cg00106501",0.29414791168277
"cg00106565",0.600238132264205
"cg00106591",0.548439378531747
"cg00106609",0.705052397060206
"cg00106621",0.786184074855717
"cg00106685",0.66433113080822
"cg00106739",0
"cg00106744",0.0744520869394376
"cg00106767",0
"cg00106808",0.851403031859301
"cg00106920",0.729960947404832
"cg00106923",0.524652681153141
"cg00106925",0.0926485069134216
"cg00106942",0.0594694816666616
"cg00106989",0.51475455921889
"cg00107016",0.439287092851533
"cg00107046",0.633469971935996
"cg00107106",0.779454747734394
"cg00107187",0.351418831920096
"cg00107241",0.142073834187071
"cg00107285",0.149174477681809
"cg00107488",0.169062846411642
"cg00107490",0.987343830462996
"cg00107577",0.563300729828058
"cg00107579",0.024532585277177
"cg00107603",0.916530087361331
"cg00107606",0.147712112847249
"cg00107629",0.971199743675944
"cg00107630",0.0306510373919621
"cg00107631",0.617022000428375
"cg00107632",0.719288213921141
"cg00107667",0.382453954697449
"cg00107682",0.394918241773979
"cg00107772",0.740051449190042
"cg00107782",0.720266072380763
"cg00107890",0.231962567493111
"cg00107914",0.391444363144964
"cg00107916",0.326149396368284
"cg00107970",0.829261684884057
"cg00107982",0.341939971500556
"cg00108038",0.790982744444658
"cg00108056",0.675712622092885
"cg00108098",0.412142373478676
"cg00108108",1
"cg00108164",0.953372861652978
"cg00108222",0.966111266978187
"cg00108277",0.35251442313614
"cg00108282",0.91055165248731
"cg00108349",0.561549978188741
"cg00108351",0.819077475349779
"cg00108454",0.725253554708918
"cg00108524",0.378331562410293
"cg00108569",0.0834143858292031
"cg00108617",0.778747852899145
"cg00108694",0.586388563232591
"cg00108715",0.651060207473198
"cg00108716",0.486293107438813
"cg00108737",0.16313871680557
"cg00108873",0.39995824931797
"cg00108894",0
"cg00108938",1
"cg00108944",0.581354119269613
"cg00108992",0.0460064414348846
"cg00109012",1
"cg00109062",0.0889320731323243
"cg00109069",0.883358911867712
"cg00109076",0.37161417081723
"cg00109131",0.351603142129647
"cg00109148",0.48194696261134
"cg00109164",0.149216703552439
"cg00109274",0.880951806362677
"cg00109293",0.55296612708521
"cg00109300",0.493606321649095
"cg00109302",0.815297204566916
"cg00109344",0.324757220880207
"cg00109356",0.964506180322217
"cg00109451",0.912766850154876
"cg00109465",0.0437869508470071
"cg00109503",0.161992169876062
"cg00109551",0.547225101481833
"cg00109703",0.128781555416221
"cg00109764",0.215704439110795
"cg00109776",0.191077121688271
"cg00109780",0.592273221492958
"cg00109923",0.697395181566194
"cg00110039",0.183220859320375
"cg00110041",0.357637552956754
"cg00110171",0.497703359565593
"cg00110192",0.375620075240264
"cg00110277",0.983569880014453
"cg00110545",0.693381030441465
"cg00110578",0.972535734203041
"cg00110609",0.37635934369774
"cg00110623",0.788985600889838
"cg00110654",0.553798189293012
"cg00110675",0.887234220521929
"cg00110687",0.538846067869582
"cg00110688",1
"cg00110695",0.231900476525837
"cg00110724",0.448903305068834
"cg00110769",0.943484203750269
"cg00110785",0.518593149004066
"cg00110790",0.162627143149147
"cg00110832",0.294631720315392
"cg00110846",0.349756750961451
"cg00110917",0.352908243608815
"cg00110982",0.436623078451121
"cg00111102",0.234387990093366
"cg00111239",0.482433106016006
"cg00111333",0.687090811409502
"cg00111335",0.64015211786783
"cg00111359",0.0233481131952847
"cg00111436",0.421368807704052
"cg00111463",0.876767091662055
"cg00111466",0.165570037880136
"cg00111503",0.113890926002162
"cg00111532",0.199014773332166
"cg00111613",0.937776877800259
"cg00111629",0.867362131558504
"cg00111665",0.0597590363687673
"cg00111677",0.374720879250425
"cg00111697",0.711656192628616
"cg00111723",0.553972437634029
"cg00111778",0.876453986633961
"cg00111823",0.417778877542026
"cg00111826",0.56757233588252
"cg00111893",0.445868821044161
"cg00111948",0.110773002918597
"cg00111977",0.259006078423226
"cg00111978",0.876124877185166
"cg00112042",0.94859232549666
"cg00112048",0.915621425387208
"cg00112056",0.884957553404294
"cg00112091",0.766625060954484
"cg00112187",0.93430260478932
"cg00112238",0.495678989250646
"cg00112251",0.555187875882437
"cg00112256",0.0550414158633617
"cg00112260",0
"cg00112309",0.945944364566951
"cg00112314",0.0462693744927561
"cg00112341",0.755749929295138
"cg00112367",0.940051128643328
"cg00112465",0.682567520268094
"cg00112493",0.161401446782368
"cg00112517",0.178560787718067
"cg00112558",0.491544837821207
"cg00112588",0.479352279620013
"cg00112685",0.719933144636069
"cg00112723",0.467365303398256
"cg00112780",0.0255623797676923
"cg00112798",0.292880749759527
"cg00112929",0.862718960489213
"cg00112952",0.51409374042476
"cg00113020",0.376626595571603
"cg00113050",0.230894718084754
"cg00113051",0.556678219741622
"cg00113096",0.416114880239337
"cg00113117",0.347712804914286
"cg00113194",0.411084412659142
"cg00113208",0.373716115915704
"cg00113225",0.27879860330698
"cg00113315",0.599055767018637
"cg00113321",0.679786100550016
"cg00113369",0.670184153514708
"cg00113554",0.798483012156399
"cg00113623",0.289642144044244
"cg00113663",0.626923605738118
"cg00113675",0.149904094974118
"cg00113712",0.875982490434284
"cg00113951",0.0761009444835743
"cg00114008",0.436512866996386
"cg00114012",0.384399087864616
"cg00114029",0.873127290105897
"cg00114084",0
"cg00114132",1
"cg00114159",0.61674687197949
"cg00114160",0.304254553558893
"cg00114312",0.225382267765209
"cg00114346",0.948729413970123
"cg00114383",0.880628649770027
"cg00114393",0.961939441495917
"cg00114478",0.535538276576073
"cg00114503",0.499888634749956
"cg00114569",1
"cg00114618",0.72803862098239
"cg00114625",0.240947364131489
"cg00114694",0.490862076612638
"cg00114710",0.839316059716322
"cg00114784",0.48427336775743
"cg00114913",0.0924084870359751
"cg00114944",0.282788361860684
"cg00114963",0.138074059671106
"cg00114966",0.924750926629821
"cg00115040",0.635410588895086
"cg00115101",0.273199609726382
"cg00115102",0.580172707237837
"cg00115149",0.740280998138671
"cg00115178",0.743327395601535
"cg00115194",0.105558361119889
"cg00115288",0.731161943750509
"cg00115297",1
"cg00115313",0.798065304823044
"cg00115458",0.746696388810431
"cg00115511",0.511146522052441
"cg00115549",0.842695130425963
"cg00115567",0.230951380803377
"cg00115629",0.905464486463971
"cg00115639",1
"cg00115654",0.243985965290573
"cg00115714",0.465037914069438
"cg00115747",0.736825553250221
"cg00115864",0.416581125243419
"cg00115954",0.726780909316856
"cg00115980",0.482299943315932
"cg00115984",0.0961997156579219
"cg00116058",0.139853544715414
"cg00116092",0.0134050807943884
"cg00116172",0.255722903466138
"cg00116234",0.406155995563444
"cg00116265",0.294791516011152
"cg00116305",0.146102736790403
"cg00116315",0.475897012254443
"cg00116412",0.398176061880504
"cg00116418",0.156223978139524
"cg00116430",0.802701449748358
"cg00116463",0.24658552682759
"cg00116554",0.691837378189377
"cg00116558",0.927811745424577
"cg00116628",0.675912142417097
"cg00116658",0.788014792798794
"cg00116686",0.81970110020435
"cg00116688",0.940675120221951
"cg00116699",0.536149790828879
"cg00116709",0.788813686070123
"cg00116766",0.49960880641495
"cg00116838",0.390351992736535
"cg00116946",0.874373696772264
"cg00117005",0.0853869085747705
"cg00117012",0.173253543827776
"cg00117018",0.705671576264552
"cg00117066",0.96339641832644
"cg00117172",1
"cg00117237",0.674352284977208
"cg00117311",0.520659946889737
"cg00117335",0.547007868107343
"cg00117463",0.808077092602126
"cg00117599",0.0771197841130132
"cg00117600",0.697144385789398
"cg00117651",0.246319681364915
"cg00117663",0.439999720886742
"cg00117825",0.286493306086848
"cg00117869",0.593297722385322
"cg00117896",0.10490277491013
"cg00117908",0.662850448374776
"cg00117913",0.630219822999844
"cg00117914",0.152709353459789
"cg00117965",0.819322316518675
"cg00118103",0.880244810413111
"cg00118158",0.924901053237872
"cg00118199",0.528133938597577
"cg00118229",0
"cg00118317",0.360359871390282
"cg00118342",0.984922094374469
"cg00118363",0.941952284529129
"cg00118365",0.949546998230787
"cg00118442",0.0647419306372308
"cg00118468",0.57959290374368
"cg00118507",0.899234823309416
"cg00118542",0.266159790898242
"cg00118684",0.0924436946587251
"cg00118712",0.361176409543045
"cg00118783",0.0315602409258998
"cg00118808",0.0309867657161631
"cg00118966",0.474792025042533
"cg00118978",1
"cg00118989",0.190702115743981
"cg00119011",0.568590432024121
"cg00119034",0
"cg00119053",0.368880519884953
"cg00119057",0.407030644821415
"cg00119073",0.247754989629198
"cg00119079",0.542340478644384
"cg00119117",0.389022104809024
"cg00119127",0.964022036252638
"cg00119181",0.105155109339329
"cg00119186",0.136855740211285
"cg00119197",0.609419329478161
"cg00119241",0.566686313522876
"cg00119279",0.604240517433601
"cg00119284",0.543007542578917
"cg00119314",0.672026350366989
"cg00119364",0.574482283432586
"cg00119387",0.156316368804048
"cg00119460",0.704636023935559
"cg00119670",0.769206535354354
"cg00119687",0.300616366159086
"cg00119755",0.671090494722357
"cg00119778",0.596820859864785
"cg00119811",0.291284879362804
"cg00119896",0.654323732923677
"cg00119986",0.418206533411563
"cg00120096",0.0762089621373432
"cg00120147",0.999663198600362
"cg00120157",0.457394747721544
"cg00120172",0.503024007427473
"cg00120210",0.309060807392763
"cg00120254",0.332949906184532
"cg00120274",0.230745234347678
"cg00120286",0.339728441844627
"cg00120332",0.765327805540753
"cg00120358",0.557840819231764
"cg00120416",0.996414431796341
"cg00120464",0.821319880656734
"cg00120473",0.833232676397358
"cg00120505",0.281978144636143
"cg00120783",0.423360193951558
"cg00120810",0.77257026186105
"cg00120825",0.574746438608668
"cg00120932",0.838059765083192
"cg00120948",0.355408002649832
"cg00120998",0.668721861827817
"cg00121030",0.628841797494886
"cg00121045",0.695500584074936
"cg00121135",0.420044360646144
"cg00121147",0.115597604634951
"cg00121148",1
"cg00121158",0
"cg00121209",0.28760039882212
"cg00121255",0.987330554214296
"cg00121339",0.49099415290545
"cg00121366",0.886852723504367
"cg00121374",0.864799395650073
"cg00121389",0.632922185725174
"cg00121465",0.507972317893258
"cg00121533",0.766719685898826
"cg00121551",0.945875794718364
"cg00121562",0.600671417912023
"cg00121626",1
"cg00121634",0.31743846443477
"cg00121640",0.945439918357455
"cg00121843",0.797986758058099
"cg00121876",0.783638071184256
"cg00121884",0.77591966220747
"cg00121904",0.727576116657615
"cg00122215",0.506774616116666
"cg00122254",0.148002795270529
"cg00122310",0.657621524891614
"cg00122347",0.109617275496279
"cg00122362",0.485040526740502
"cg00122406",0.193923561635277
"cg00122628",0.374911232349543
"cg00122659",0.797394837233202
"cg00122679",0.833531845677014
"cg00122683",1
"cg00122765",0.395492748317463
"cg00122779",0.398490688843453
"cg00122840",0.156352564054767
"cg00122851",0.667394734723995
"cg00122854",0.905208310750657
"cg00122941",0.828835201956976
"cg00122944",0.283522650056767
"cg00123001",0.846775101711688
"cg00123017",0.942481447055028
"cg00123035",0.626110527088336
"cg00123055",0.544238599448308
"cg00123057",0.19460352301499
"cg00123072",0.0951035588399421
"cg00123090",0.437069438354341
"cg00123094",0.0132154031120292
"cg00123104",0.471069692560167
"cg00123128",0.594568141614255
"cg00123181",0.0577060113860866
